Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
540,1725477327898,04/09/2024 19:15:27,1725462927898,-4,04/09/2024 11:15:27,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,90,image,Screen 1,l8m57c,1,response,2,1699.4000000000233,2465.20000000007,2481.800000000163,1699.4000000000233,2465.20000000007,2481.800000000163,1,1699.4000000000233,782.4000000001397,0,,Slider,Slider,4,object-51,image,239,Lava 1.jpg,target,,F,,target,
541,1725477327908,04/09/2024 19:15:27,1725462927908,-4,04/09/2024 11:15:27,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,90,image,Screen 2,7vpf45,2,info,,16.600000000093132,0,16.600000000093132,16.600000000093132,0,16.600000000093132,1,16.600000000093132,0,0,,Slider,Slider,4,object-78,image,239,Lava 1.jpg,target,,F,,target,
542,1725477330404,04/09/2024 19:15:30,1725462930404,-4,04/09/2024 11:15:30,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,90,image,Screen 2,7vpf45,2,continue,,2523.9999999522697,2516.29999999993,2523.9999999522697,2523.9999999522697,2516.29999999993,2523.9999999522697,1,2523.9999999522697,0,0,,Click To Continue,Continue Button,7,object-82,image,239,Lava 1.jpg,target,,F,,target,
543,1725477330425,04/09/2024 19:15:30,1725462930425,-4,04/09/2024 11:15:30,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,90,image,Screen 2,7vpf45,2,response,2,1733.1999999999534,2516.29999999993,2533.399999999907,1733.1999999999534,2516.29999999993,2533.399999999907,1,1733.1999999999534,800.1999999999534,0,,Slider,Slider,4,object-78,image,239,Lava 1.jpg,target,,F,,target,
544,1725477330468,04/09/2024 19:15:30,1725462930468,-4,04/09/2024 11:15:30,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,91,image,Screen 1,l8m57c,1,info,,17.099999999976717,0,17.099999999976717,17.099999999976717,0,17.099999999976717,1,17.099999999976717,0,0,,Slider,Slider,4,object-51,image,295,6a183ed7461978a85bbd4b370c7b4854.jpg,target,,F,,target,
545,1725477333059,04/09/2024 19:15:33,1725462933059,-4,04/09/2024 11:15:33,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,91,image,Screen 1,l8m57c,1,continue,,2662.6999999523396,2648.5999999999767,2662.6999999523396,2662.6999999523396,2648.5999999999767,2662.6999999523396,1,2662.6999999523396,0,0,,Click To Continue,Continue Button,7,object-69,image,295,6a183ed7461978a85bbd4b370c7b4854.jpg,target,,F,,target,
546,1725477333060,04/09/2024 19:15:33,1725462933060,-4,04/09/2024 11:15:33,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,91,image,Screen 1,l8m57c,1,response,9,2032.5999999999767,2648.5999999999767,2663.2999999761814,2032.5999999999767,2648.5999999999767,2663.2999999761814,1,2032.5999999999767,630.6999999762047,0,,Slider,Slider,4,object-51,image,295,6a183ed7461978a85bbd4b370c7b4854.jpg,target,,F,,target,
547,1725477333070,04/09/2024 19:15:33,1725462933070,-4,04/09/2024 11:15:33,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,91,image,Screen 2,7vpf45,2,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Slider,4,object-78,image,295,6a183ed7461978a85bbd4b370c7b4854.jpg,target,,F,,target,
548,1725477334960,04/09/2024 19:15:34,1725462934960,-4,04/09/2024 11:15:34,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,91,image,Screen 2,7vpf45,2,continue,,1914.999999928521,1900,1914.999999928521,1914.999999928521,1900,1914.999999928521,1,1914.999999928521,0,0,,Click To Continue,Continue Button,7,object-82,image,295,6a183ed7461978a85bbd4b370c7b4854.jpg,target,,F,,target,
549,1725477334962,04/09/2024 19:15:34,1725462934962,-4,04/09/2024 11:15:34,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,91,image,Screen 2,7vpf45,2,response,8,749.8000000000466,1900,1916.6999999762047,749.8000000000466,1900,1916.6999999762047,1,749.8000000000466,1166.8999999761581,0,,Slider,Slider,4,object-78,image,295,6a183ed7461978a85bbd4b370c7b4854.jpg,target,,F,,target,
550,1725477335003,04/09/2024 19:15:35,1725462935003,-4,04/09/2024 11:15:35,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,92,image,Screen 1,l8m57c,1,info,,16.79999999993015,0,16.79999999993015,16.79999999993015,0,16.79999999993015,1,16.79999999993015,0,0,,Slider,Slider,4,object-51,image,335,2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg,target,,F,,target,
551,1725477338181,04/09/2024 19:15:38,1725462938181,-4,04/09/2024 11:15:38,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,92,image,Screen 1,l8m57c,1,continue,,3236.099999952363,3231.70000000007,3236.099999952363,3236.099999952363,3231.70000000007,3236.099999952363,1,3236.099999952363,0,0,,Click To Continue,Continue Button,7,object-69,image,335,2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg,target,,F,,target,
552,1725477338183,04/09/2024 19:15:38,1725462938183,-4,04/09/2024 11:15:38,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,92,image,Screen 1,l8m57c,1,response,4,2181.9000000000233,3231.70000000007,3237.499999928521,2181.9000000000233,3231.70000000007,3237.499999928521,1,2181.9000000000233,1055.5999999284977,0,,Slider,Slider,4,object-51,image,335,2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg,target,,F,,target,
553,1725477338195,04/09/2024 19:15:38,1725462938195,-4,04/09/2024 11:15:38,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,92,image,Screen 2,7vpf45,2,info,,16.20000000006985,0,16.20000000006985,16.20000000006985,0,16.20000000006985,1,16.20000000006985,0,0,,Slider,Slider,4,object-78,image,335,2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg,target,,F,,target,
554,1725477341088,04/09/2024 19:15:41,1725462941088,-4,04/09/2024 11:15:41,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,92,image,Screen 2,7vpf45,2,continue,,2910.799999928451,2899.0999999999767,2910.799999928451,2910.799999928451,2899.0999999999767,2910.799999928451,1,2910.799999928451,0,0,,Click To Continue,Continue Button,7,object-82,image,335,2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg,target,,F,,target,
555,1725477341103,04/09/2024 19:15:41,1725462941103,-4,04/09/2024 11:15:41,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,92,image,Screen 2,7vpf45,2,response,2,2032.9000000000233,2899.0999999999767,2915.9000000000233,2032.9000000000233,2899.0999999999767,2915.9000000000233,1,2032.9000000000233,883,0,,Slider,Slider,4,object-78,image,335,2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg,target,,F,,target,
556,1725477341155,04/09/2024 19:15:41,1725462941155,-4,04/09/2024 11:15:41,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,93,image,Screen 1,l8m57c,1,info,,16.800000000046566,0,16.800000000046566,16.800000000046566,0,16.800000000046566,1,16.800000000046566,0,0,,Slider,Slider,4,object-51,image,144,ccffa36581808a0f8ac1dbc98ffac6d4.jpg,target,,J,,filler,
557,1725477343729,04/09/2024 19:15:43,1725462943729,-4,04/09/2024 11:15:43,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,93,image,Screen 1,l8m57c,1,continue,,2652.6999999284744,2648.9000000000233,2652.6999999284744,2652.6999999284744,2648.9000000000233,2652.6999999284744,1,2652.6999999284744,0,0,,Click To Continue,Continue Button,7,object-69,image,144,ccffa36581808a0f8ac1dbc98ffac6d4.jpg,target,,J,,filler,
558,1725477343729,04/09/2024 19:15:43,1725462943729,-4,04/09/2024 11:15:43,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,93,image,Screen 1,l8m57c,1,response,2,1866.3000000000466,2648.9000000000233,2653.100000023842,1866.3000000000466,2648.9000000000233,2653.100000023842,1,1866.3000000000466,786.8000000237953,0,,Slider,Slider,4,object-51,image,144,ccffa36581808a0f8ac1dbc98ffac6d4.jpg,target,,J,,filler,
559,1725477343735,04/09/2024 19:15:43,1725462943735,-4,04/09/2024 11:15:43,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,93,image,Screen 2,7vpf45,2,info,,9.999999976134859,0,9.999999976134859,9.999999976134859,0,9.999999976134859,1,9.999999976134859,0,0,,Slider,Slider,4,object-78,image,144,ccffa36581808a0f8ac1dbc98ffac6d4.jpg,target,,J,,filler,
560,1725477345795,04/09/2024 19:15:45,1725462945795,-4,04/09/2024 11:15:45,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,93,image,Screen 2,7vpf45,2,continue,,2070.399999952293,2066.0999999999767,2070.399999952293,2070.399999952293,2066.0999999999767,2070.399999952293,1,2070.399999952293,0,0,,Click To Continue,Continue Button,7,object-82,image,144,ccffa36581808a0f8ac1dbc98ffac6d4.jpg,target,,J,,filler,
561,1725477345796,04/09/2024 19:15:45,1725462945796,-4,04/09/2024 11:15:45,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,93,image,Screen 2,7vpf45,2,response,1,1316.1999999999534,2066.0999999999767,2071.5999999999767,1316.1999999999534,2066.0999999999767,2071.5999999999767,1,1316.1999999999534,755.4000000000233,0,,Slider,Slider,4,object-78,image,144,ccffa36581808a0f8ac1dbc98ffac6d4.jpg,target,,J,,filler,
562,1725477345844,04/09/2024 19:15:45,1725462945844,-4,04/09/2024 11:15:45,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,94,image,Screen 1,l8m57c,1,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Slider,4,object-51,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,,F,,target,
563,1725477350385,04/09/2024 19:15:50,1725462950385,-4,04/09/2024 11:15:50,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,94,image,Screen 1,l8m57c,1,continue,,4594,4581.599999999977,4594,4594,4581.599999999977,4594,1,4594,0,0,,Click To Continue,Continue Button,7,object-69,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,,F,,target,
564,1725477350386,04/09/2024 19:15:50,1725462950386,-4,04/09/2024 11:15:50,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,94,image,Screen 1,l8m57c,1,response,4,2749,4581.599999999977,4595,2749,4581.599999999977,4595,1,2749,1846,0,,Slider,Slider,4,object-51,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,,F,,target,
565,1725477350395,04/09/2024 19:15:50,1725462950395,-4,04/09/2024 11:15:50,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,94,image,Screen 2,7vpf45,2,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Slider,4,object-78,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,,F,,target,
566,1725477352925,04/09/2024 19:15:52,1725462952925,-4,04/09/2024 11:15:52,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,94,image,Screen 2,7vpf45,2,continue,,2552.2999999761814,2549.20000000007,2552.2999999761814,2552.2999999761814,2549.20000000007,2552.2999999761814,1,2552.2999999761814,0,0,,Click To Continue,Continue Button,7,object-82,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,,F,,target,
567,1725477352941,04/09/2024 19:15:52,1725462952941,-4,04/09/2024 11:15:52,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,94,image,Screen 2,7vpf45,2,response,1,1566.3000000000466,2549.20000000007,2565.4000000001397,1566.3000000000466,2549.20000000007,2565.4000000001397,1,1566.3000000000466,999.1000000000931,0,,Slider,Slider,4,object-78,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,,F,,target,
568,1725477352983,04/09/2024 19:15:52,1725462952983,-4,04/09/2024 11:15:52,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,95,image,Screen 1,l8m57c,1,info,,16.20000000006985,0,16.20000000006985,16.20000000006985,0,16.20000000006985,1,16.20000000006985,0,0,,Slider,Slider,4,object-51,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,,J,,filler,
569,1725477355255,04/09/2024 19:15:55,1725462955255,-4,04/09/2024 11:15:55,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,95,image,Screen 1,l8m57c,1,continue,,2332.6999999999534,2316.1999999999534,2332.6999999999534,2332.6999999999534,2316.1999999999534,2332.6999999999534,1,2332.6999999999534,0,0,,Click To Continue,Continue Button,7,object-69,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,,J,,filler,
570,1725477355256,04/09/2024 19:15:55,1725462955256,-4,04/09/2024 11:15:55,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,95,image,Screen 1,l8m57c,1,response,9,1782.7999999999302,2316.1999999999534,2332.6999999999534,1782.7999999999302,2316.1999999999534,2332.6999999999534,1,1782.7999999999302,549.9000000000233,0,,Slider,Slider,4,object-51,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,,J,,filler,
571,1725477355272,04/09/2024 19:15:55,1725462955272,-4,04/09/2024 11:15:55,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,95,image,Screen 2,7vpf45,2,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Slider,4,object-78,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,,J,,filler,
572,1725477356967,04/09/2024 19:15:56,1725462956967,-4,04/09/2024 11:15:56,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,95,image,Screen 2,7vpf45,2,continue,,1729.6000000238419,1715.6999999999534,1729.6000000238419,1729.6000000238419,1715.6999999999534,1729.6000000238419,1,1729.6000000238419,0,0,,Click To Continue,Continue Button,7,object-82,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,,J,,filler,
573,1725477356968,04/09/2024 19:15:56,1725462956968,-4,04/09/2024 11:15:56,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,95,image,Screen 2,7vpf45,2,response,6,782.8000000000466,1715.6999999999534,1730.1000000238419,782.8000000000466,1715.6999999999534,1730.1000000238419,1,782.8000000000466,947.3000000237953,0,,Slider,Slider,4,object-78,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,,J,,filler,
574,1725477356994,04/09/2024 19:15:56,1725462956994,-4,04/09/2024 11:15:56,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,96,image,Screen 1,l8m57c,1,info,,16.099999999976717,0,16.099999999976717,16.099999999976717,0,16.099999999976717,1,16.099999999976717,0,0,,Slider,Slider,4,object-51,image,136,1e94ffb7f9974a4e16b4667988e5fe04.jpg,target,,J,,filler,
575,1725477359617,04/09/2024 19:15:59,1725462959617,-4,04/09/2024 11:15:59,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,96,image,Screen 1,l8m57c,1,continue,,2663.6999999762047,2649.20000000007,2663.6999999762047,2663.6999999762047,2649.20000000007,2663.6999999762047,1,2663.6999999762047,0,0,,Click To Continue,Continue Button,7,object-69,image,136,1e94ffb7f9974a4e16b4667988e5fe04.jpg,target,,J,,filler,
576,1725477359618,04/09/2024 19:15:59,1725462959618,-4,04/09/2024 11:15:59,187932,2,task-e25r,repeat-tj2w#2,39883648,BLIND,11662181,,complete,,66d8ae0d3298d7efa412e820,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Subjective rating task (Clone),5,Inaccurate~Accurate,emo_2_try,emo_2_try,96,image,Screen 1,l8m57c,1,response,4,1899.4000000000233,2649.20000000007,2664.8000000000466,1899.4000000000233,2649.20000000007,2664.8000000000466,1,1899.4000000000233,765.4000000000233,0,,Slider,Slider,4,object-51,image,136,1e94ffb7f9974a4e16b4667988e5fe04.jpg,target,,J,,filler,
